time,temperature,preciptation,humidity,windSpeed
2014-12-28 11:30:00,25.48,rain,0.76,0.89
2014-12-28 12:30:00,24.86,rain,0.78,1.34
2014-12-28 13:30:00,24.37,rain,0.83,2.29
2014-12-28 14:30:00,24.37,rain,0.83,1.26
2014-12-28 15:30:00,24.37,rain,0.77,2.68
2014-12-28 16:30:00,24.37,rain,0.8,1.34
2014-12-28 17:30:00,23.89,rain,0.82,1.34
2014-12-28 18:30:00,22.78,rain,0.93,0.89
2014-12-28 19:30:00,22.78,rain,0.93,2.68
2014-12-28 20:30:00,22.78,rain,0.96,2.68
2014-12-28 21:30:00,22.53,rain,0.93,4.47
2014-12-28 22:30:00,22.53,rain,0.93,2.68
2014-12-28 23:30:00,22.53,rain,0.93,3.58
2014-12-29 00:30:00,22.53,rain,0.93,2.68
2014-12-29 01:30:00,22.53,rain,0.93,2.24
2014-12-29 02:30:00,23.26,rain,0.87,2.68
2014-12-29 03:30:00,23.74,rain,0.85,2.24
2014-12-29 04:30:00,24.23,rain,0.83,1.3
2014-12-29 05:30:00,23.89,rain,0.9,2.24
2014-12-29 06:30:00,27.18,rain,0.75,1.56
2014-12-29 07:30:00,28.29,rain,0.69,1.65
2014-12-29 08:30:00,28.29,rain,0.69,0.54
2014-12-29 09:30:00,29.23,rain,0.61,3.53
2014-12-29 10:30:00,30.34,rain,0.59,3.65
2014-12-29 11:30:00,29.37,rain,0.63,3.97
2014-12-29 12:30:00,27.53,rain,0.74,2.87
2014-12-29 13:30:00,27.22,rain,0.72,1.26
2014-12-29 14:30:00,26.11,rain,0.79,2.1
2014-12-29 15:30:00,25.48,rain,0.8,1.34
2014-12-29 16:30:00,25.48,rain,0.78,1.75
2014-12-29 17:30:00,24.86,rain,0.81,1.19
2015-01-04 18:30:00,24.52,rain,0.8,1.34
2015-01-04 19:30:00,24.03,rain,0.84,2.24
2015-01-04 20:30:00,24.03,rain,0.81,2.24
2015-01-04 21:30:00,23.41,rain,0.87,2.2
2015-01-04 22:30:00,23.41,rain,0.87,1.99
2015-01-04 23:30:00,23.41,rain,0.9,2.68
2015-01-05 00:30:00,23.16,rain,0.89,2.24
2015-01-05 01:30:00,23.16,rain,0.89,1.34
2015-01-05 02:30:00,23.16,rain,0.91,1.34
2015-01-05 03:30:00,24.66,rain,0.85,1.93
2015-01-05 04:30:00,25.77,rain,0.78,2.67
2015-01-05 05:30:00,26.57,rain,0.71,3.21
2015-01-05 06:30:00,29.52,rain,0.6,3.22
2015-01-05 07:30:00,30.14,rain,0.55,2.77
2015-01-05 08:30:00,30.14,rain,0.55,3.37
2015-01-05 09:30:00,30.63,rain,0.5,3.19
2015-01-05 10:30:00,30.63,rain,0.47,2.48
2015-01-05 11:30:00,30.14,rain,0.51,3.21
2015-01-05 12:30:00,29.03,rain,0.52,1.85
2015-01-05 13:30:00,28.79,rain,0.54,1.63
2015-01-05 14:30:00,28.16,rain,0.58,2.24
2015-01-05 15:30:00,25.77,rain,0.72,3.13
2015-01-05 16:30:00,25.14,rain,0.75,3.13
2015-01-05 17:30:00,24.03,rain,0.8,2.68
2015-01-05 18:30:00,24.03,rain,0.8,1.34
2015-01-05 19:30:00,23.89,rain,0.9,2.68
2015-01-05 20:30:00,23.16,rain,0.86,2.24
2015-01-05 21:30:00,23.16,rain,0.86,1.52
2015-01-05 22:30:00,22.53,rain,0.9,2.68
2015-01-05 23:30:00,22.53,rain,0.9,2.68
2015-01-06 00:30:00,22.05,rain,0.93,2.24
2015-01-06 01:30:00,22.05,rain,0.93,2.24
2015-01-06 02:30:00,23.16,rain,0.89,1.52
2015-01-06 03:30:00,24.03,rain,0.85,4.47
2015-01-06 04:30:00,25,rain,0.78,3.4
2015-01-06 05:30:00,26.74,rain,0.72,2.99
2015-01-06 06:30:00,28.41,rain,0.6,2.96
2015-01-06 07:30:00,29.52,rain,0.55,3.08
2015-01-06 08:30:00,30.14,rain,0.52,1.85
2015-01-06 09:30:00,30.63,rain,0.47,2.84
2015-01-06 10:30:00,31.11,rain,0.46,2.84
2015-01-06 11:30:00,31.11,rain,0.44,3.33
2015-01-06 12:30:00,29.03,rain,0.5,1.79
2015-01-06 13:30:00,27.53,rain,0.59,2.68
2015-01-06 14:30:00,26.26,rain,0.64,3.13
2015-01-06 15:30:00,25.14,rain,0.69,3.13
2015-01-06 16:30:00,24.52,rain,0.72,2.68
2015-01-06 17:30:00,24.03,rain,0.74,2.24
2015-01-06 18:30:00,23.41,rain,0.79,1.34
2015-01-06 19:30:00,23.41,rain,0.79,2.24
2015-01-06 20:30:00,22.53,rain,0.84,2.24
2015-01-06 21:30:00,22.05,rain,0.86,0.51
2015-01-06 22:30:00,22.05,rain,0.86,1.34
2015-01-06 23:30:00,22.78,rain,0.9,1.34
2015-01-07 00:30:00,21.26,rain,0.9,1.34
2015-01-07 01:30:00,21.26,rain,0.9,0.89
2015-01-07 02:30:00,21.74,rain,0.84,2.24
2015-01-07 03:30:00,23.48,rain,0.83,1.7
2015-01-07 04:30:00,25.14,rain,0.74,2.95
2015-01-07 05:30:00,26.57,rain,0.68,2.7
2015-01-07 06:30:00,28.89,rain,0.58,3.01
2015-01-07 07:30:00,30,rain,0.52,1.86
2015-01-07 08:30:00,30,rain,0.51,2.48
2015-01-07 09:30:00,30.63,rain,0.48,1.05
2015-01-07 10:30:00,32.22,rain,0.44,1.52
2015-01-07 11:30:00,31.11,rain,0.49,1.89
2015-01-07 12:30:00,30,rain,0.52,2.68
2015-01-07 13:30:00,28.41,rain,0.55,1.34
2015-01-07 14:30:00,27.22,rain,0.58,2.68
2015-01-07 15:30:00,26.11,rain,0.64,2.68
2015-01-07 16:30:00,25.48,rain,0.7,2.24
2015-01-07 17:30:00,25,rain,0.72,0.93
2015-01-09 18:30:00,23.89,rain,0.8,2.24
2015-01-09 19:30:00,23.89,rain,0.84,2.24
2015-01-09 20:30:00,23.41,rain,0.82,1.57
2015-01-09 21:30:00,22.53,rain,0.86,1.7
2015-01-09 22:30:00,22.78,rain,0.9,2.24
2015-01-09 23:30:00,22.53,rain,0.86,1.34
2015-01-10 00:30:00,22.22,rain,0.84,2.7
2015-01-10 01:30:00,22.22,rain,0.87,3.13
2015-01-10 02:30:00,22.22,rain,0.87,3.13
2015-01-10 03:30:00,23.41,rain,0.8,3.14
2015-01-10 04:30:00,25,rain,0.74,4.47
2015-01-10 05:30:00,26.11,rain,0.65,3.56
2015-01-10 06:30:00,27.53,rain,0.53,4.32
2015-01-10 07:30:00,28.89,rain,0.49,3.76
2015-01-10 08:30:00,29.37,rain,0.49,1.94
2015-01-10 09:30:00,30,rain,0.43,2.73
2015-01-10 10:30:00,30.63,rain,0.44,3.48
2015-01-10 11:30:00,29.52,rain,0.45,3.08
2015-01-10 12:30:00,27.78,rain,0.48,3.62
2015-01-10 13:30:00,26.74,rain,0.52,2.54
2015-01-10 14:30:00,26.26,rain,0.55,4.02
2015-01-10 15:30:00,25,rain,0.59,4.02
2015-01-10 16:30:00,23.89,rain,0.66,3.58
2015-01-10 17:30:00,22.78,rain,0.73,3.13
2015-01-10 18:30:00,22.22,rain,0.67,1.88
2015-01-10 19:30:00,22.22,rain,0.67,2.68
2015-01-10 20:30:00,22.22,rain,0.73,3.13
2015-01-10 21:30:00,20.63,rain,0.78,3.13
2015-01-10 22:30:00,20,rain,0.84,3.13
2015-01-10 23:30:00,20,rain,0.84,3.13
2015-01-11 00:30:00,19.03,rain,0.84,3.13
2015-01-11 01:30:00,19.03,rain,0.84,2.68
2015-01-11 02:30:00,20.14,rain,0.81,2.24
2015-01-11 03:30:00,21.74,rain,0.73,2.2
2015-01-11 04:30:00,23.41,rain,0.64,4.01
2015-01-11 05:30:00,26.11,rain,0.5,3.13
2015-01-11 06:30:00,28.16,rain,0.41,4.3
2015-01-11 07:30:00,29.03,rain,0.43,4.09
2015-01-11 08:30:00,30.14,rain,0.36,4.48
2015-01-11 09:30:00,30,rain,0.32,4.47
2015-01-11 10:30:00,29.52,rain,0.33,5.34
2015-01-11 11:30:00,29.52,rain,0.34,4.38
2015-01-11 12:30:00,27.53,rain,0.38,3.21
2015-01-11 13:30:00,26.74,rain,0.42,2.49
2015-01-11 14:30:00,25.14,rain,0.5,2.24
2015-01-11 15:30:00,23.16,rain,0.59,1.52
2015-01-11 16:30:00,22.53,rain,0.63,1.34
2015-01-11 17:30:00,22.53,rain,0.64,1.34
2015-01-11 18:30:00,21.11,rain,0.71,2.24
2015-01-11 19:30:00,21.11,rain,0.81,4.47
2015-01-11 20:30:00,20.63,rain,0.74,4.47
2015-01-11 21:30:00,20.14,rain,0.8,4.92
2015-01-11 22:30:00,19.03,rain,0.88,3.58
2015-01-11 23:30:00,19.03,rain,0.88,3.58
2015-01-12 00:30:00,19.03,rain,0.84,3.13
2015-01-12 01:30:00,18.79,rain,0.87,2.68
2015-01-12 02:30:00,19.52,rain,0.84,3.13
2015-01-12 03:30:00,22.05,rain,0.72,2.74
2015-01-12 04:30:00,23.41,rain,0.66,4.63
2015-01-12 05:30:00,26.57,rain,0.53,4.07
2015-01-12 06:30:00,27.68,rain,0.46,4.38
2015-01-12 07:30:00,28.41,rain,0.41,4.65
2015-01-12 08:30:00,29.03,rain,0.38,2.44
2015-01-12 09:30:00,29.52,rain,0.38,3.08
2015-01-12 10:30:00,29.52,rain,0.36,4.01
2015-01-12 11:30:00,28.89,rain,0.36,4.4
2015-01-12 12:30:00,27.78,rain,0.38,3.24
2015-01-12 13:30:00,27.22,rain,0.47,3.13
2015-01-12 14:30:00,25,rain,0.5,2.32
2015-01-12 15:30:00,23.41,rain,0.57,2.08
2015-01-12 16:30:00,22.78,rain,0.71,2.68
2015-01-12 17:30:00,22.22,rain,0.76,2.24
2015-01-16 18:30:00,23.41,rain,0.74,0.89
2015-01-16 19:30:00,22.78,rain,0.78,1.34
2015-01-16 20:30:00,22.78,rain,0.82,2.68
2015-01-16 21:30:00,22.22,rain,0.82,1.26
2015-01-16 22:30:00,22.22,rain,0.84,3.13
2015-01-16 23:30:00,22.22,rain,0.84,4.02
2015-01-17 00:30:00,21.74,rain,0.87,4.47
2015-01-17 01:30:00,21.11,rain,0.9,2.29
2015-01-17 02:30:00,22.22,rain,0.81,2.12
2015-01-17 03:30:00,23.72,rain,0.82,2.69
2015-01-17 04:30:00,25,rain,0.75,4.02
2015-01-17 05:30:00,26.59,rain,0.65,2.85
2015-01-17 06:30:00,29.03,rain,0.53,2.69
2015-01-17 07:30:00,30.14,rain,0.48,3.13
2015-01-17 08:30:00,30.63,rain,0.45,2.27
2015-01-17 09:30:00,31.74,rain,0.45,4.02
2015-01-17 10:30:00,31.11,rain,0.49,2.14
2015-01-17 11:30:00,30,rain,0.5,3.58
2015-01-17 12:30:00,28.26,rain,0.53,2.91
2015-01-17 13:30:00,27.47,rain,0.59,2.14
2015-01-17 14:30:00,25.48,rain,0.7,4.02
2015-01-17 15:30:00,25,rain,0.66,1.77
2015-01-17 16:30:00,25,rain,0.67,3.13
2015-01-17 17:30:00,23.89,rain,0.71,1.34
2015-01-17 18:30:00,23.26,rain,0.73,1.9
2015-01-17 19:30:00,23.26,rain,0.73,1.34
2015-01-17 20:30:00,22.95,rain,0.72,1.34
2015-01-17 21:30:00,22.47,rain,0.78,1.9
2015-01-17 22:30:00,21.59,rain,0.79,3.01
2015-01-17 23:30:00,21.59,rain,0.79,3.08
2015-01-18 00:30:00,21.42,rain,0.8,0.89
2015-01-18 01:30:00,20.63,rain,0.84,2.24
2015-01-18 02:30:00,20.97,rain,0.81,2.24
2015-01-18 03:30:00,22.47,rain,0.72,2.54
2015-01-18 04:30:00,23.41,rain,0.7,1.74
2015-01-18 05:30:00,26.59,rain,0.57,3.63
2015-01-18 06:30:00,27.78,rain,0.54,3.71
2015-01-18 07:30:00,29.52,rain,0.47,3.37
2015-01-18 08:30:00,30.63,rain,0.44,3.33
2015-01-18 09:30:00,30.48,rain,0.44,3.5
2015-01-18 10:30:00,30,rain,0.46,3.29
2015-01-18 11:30:00,28.89,rain,0.49,2.73
2015-01-18 12:30:00,28.26,rain,0.5,3.08
2015-01-18 13:30:00,27.22,rain,0.55,4.02
2015-01-18 14:30:00,25.48,rain,0.64,3.13
2015-01-18 15:30:00,25.48,rain,0.62,3.13
2015-01-18 16:30:00,24.37,rain,0.67,2.24
2015-01-18 17:30:00,24.37,rain,0.66,1.34
2015-01-18 18:30:00,23.26,rain,0.73,2.74
2015-01-18 19:30:00,22.78,rain,0.79,2.24
2015-01-18 20:30:00,22.47,rain,0.78,2.1
2015-01-18 21:30:00,21.59,rain,0.79,2.09
2015-01-18 22:30:00,21.11,rain,0.84,2.49
2015-01-18 23:30:00,21.11,rain,0.84,2.23
2015-01-19 00:30:00,21.11,rain,0.8,0.51
2015-01-19 01:30:00,21.11,rain,0.8,0.51
2015-01-19 02:30:00,21.59,rain,0.78,1.48
2015-01-19 03:30:00,22.85,rain,0.72,3.13
2015-01-19 04:30:00,24.52,rain,0.65,2.66
2015-01-19 05:30:00,26.74,rain,0.57,4.4
2015-01-19 06:30:00,28.41,rain,0.51,4.32
2015-01-19 07:30:00,28.41,rain,0.51,4.26
2015-01-19 08:30:00,29.52,rain,0.46,4.09
2015-01-19 09:30:00,30.14,rain,0.46,5.09
2015-01-19 10:30:00,30.63,rain,0.42,3.22
2015-01-19 11:30:00,29.52,rain,0.43,4.75
2015-01-19 12:30:00,27.78,rain,0.51,2.15
2015-01-19 13:30:00,27.22,rain,0.57,2.53
2015-01-19 14:30:00,26.11,rain,0.62,3.43
2015-01-19 15:30:00,24.86,rain,0.61,2.62
2015-01-19 16:30:00,24.37,rain,0.62,3.45
2015-01-19 17:30:00,24.37,rain,0.62,3.45
2015-01-20 18:30:00,22.47,rain,0.73,1.05
2015-01-20 19:30:00,22.22,rain,0.81,1.34
2015-01-20 20:30:00,21.59,rain,0.77,1.34
2015-01-20 21:30:00,21.36,rain,0.77,1.34
2015-01-20 22:30:00,20,rain,0.87,1.34
2015-01-20 23:30:00,19.52,rain,0.81,2.24
2015-01-21 00:30:00,20.48,rain,0.79,2.24
2015-01-21 01:30:00,20.48,rain,0.79,2.24
2015-01-21 02:30:00,21.11,rain,0.75,2.68
2015-01-21 03:30:00,22.78,rain,0.7,4.02
2015-01-21 04:30:00,23.89,rain,0.64,4.47
2015-01-21 05:30:00,27.05,rain,0.49,3.83
2015-01-21 06:30:00,28.41,rain,0.48,3.49
2015-01-21 07:30:00,28.89,rain,0.47,4.01
2015-01-21 08:30:00,29.52,rain,0.45,2.86
2015-01-21 09:30:00,30,rain,0.41,4.08
2015-01-21 10:30:00,30,rain,0.41,2.62
2015-01-21 11:30:00,29.52,rain,0.43,3.62
2015-01-21 12:30:00,28.41,rain,0.46,2.39
2015-01-21 13:30:00,27.22,rain,0.51,2.62
2015-01-21 14:30:00,26.11,rain,0.55,1.9
2015-01-21 15:30:00,25,rain,0.59,2.23
2015-01-21 16:30:00,25,rain,0.59,2.72
2015-01-21 17:30:00,24.37,rain,0.59,3.02
2015-01-21 18:30:00,24.37,rain,0.59,2.68
2015-01-21 19:30:00,23.43,rain,0.66,2.04
2015-01-21 20:30:00,22.47,rain,0.72,3.7
2015-01-21 21:30:00,21.59,rain,0.74,1.5
2015-01-21 22:30:00,21.59,rain,0.74,2.66
2015-01-21 23:30:00,20.48,rain,0.79,2.17
2015-01-22 00:30:00,19.69,rain,0.82,1.35
2015-01-22 01:30:00,18.89,rain,0.87,0
2015-01-22 02:30:00,21.11,rain,0.79,0.89
2015-01-22 03:30:00,22.22,rain,0.73,2.24
2015-01-22 04:30:00,24.37,rain,0.64,1.94
2015-01-22 05:30:00,25.48,rain,0.59,2.78
2015-01-22 06:30:00,28.72,rain,0.46,2.35
2015-01-22 07:30:00,29.52,rain,0.42,3.31
2015-01-22 08:30:00,30.48,rain,0.36,3.07
2015-01-22 09:30:00,31.11,rain,0.36,3.09
2015-01-22 10:30:00,31.74,rain,0.37,3.08
2015-01-22 11:30:00,31.26,rain,0.34,3.64
2015-01-22 12:30:00,30.63,rain,0.38,3.62
2015-01-22 13:30:00,27.53,rain,0.5,3.74
2015-01-22 14:30:00,25.63,rain,0.62,3.75
2015-01-22 15:30:00,25.14,rain,0.64,3.08
2015-01-22 16:30:00,24.03,rain,0.69,3.58
2015-01-22 17:30:00,23.79,rain,0.71,3.58
2015-01-22 18:30:00,23.79,rain,0.72,3.13
2015-01-22 19:30:00,23.16,rain,0.75,2.24
2015-01-22 20:30:00,23.16,rain,0.75,2.24
2015-01-22 21:30:00,23.16,rain,0.86,3.1
2015-01-22 22:30:00,23.16,rain,0.86,2.42
2015-01-22 23:30:00,23.16,rain,0.86,2.42
2015-01-23 00:30:00,22.68,rain,0.85,2.29
2015-01-23 01:30:00,22.68,rain,0.85,1.26
2015-01-23 02:30:00,23.16,rain,0.83,2.24
2015-01-23 03:30:00,24.03,rain,0.79,2.34
2015-01-23 04:30:00,26.26,rain,0.67,3.33
2015-01-23 05:30:00,26.59,rain,0.65,4.33
2015-01-23 06:30:00,26.84,rain,0.65,2.47
2015-01-23 07:30:00,27.78,rain,0.67,5.81
2015-01-23 08:30:00,28.89,rain,0.57,5.4
2015-01-23 09:30:00,29.37,rain,0.53,3.39
2015-01-23 10:30:00,30,rain,0.46,3.21
2015-01-23 11:30:00,29.37,rain,0.53,3.58
2015-01-23 12:30:00,27.78,rain,0.53,4.08
2015-01-23 13:30:00,27.22,rain,0.59,3.83
2015-01-23 14:30:00,25.48,rain,0.7,3.34
2015-01-23 15:30:00,24.37,rain,0.79,2.65
2015-01-23 16:30:00,23.26,rain,0.85,2.38
2015-01-23 17:30:00,23.89,rain,0.77,2.95
2015-01-23 18:30:00,22.78,rain,0.85,2.77
2015-01-23 19:30:00,22.22,rain,0.87,0.89
2015-01-23 20:30:00,22.47,rain,0.81,1.62
2015-01-23 21:30:00,22.22,rain,0.82,1.57
2015-01-23 22:30:00,22.22,rain,0.87,1.34
2015-01-23 23:30:00,22.22,rain,0.87,3.13
2015-01-24 00:30:00,22.85,rain,0.86,0.89
2015-01-24 01:30:00,22.78,rain,0.97,1.34
2015-01-24 02:30:00,23.89,rain,0.84,1.34
2015-01-24 03:30:00,24.37,rain,0.79,2.64
2015-01-24 04:30:00,25.48,rain,0.7,3.58
2015-01-24 05:30:00,26.59,rain,0.65,3.52
2015-01-24 06:30:00,28.16,rain,0.57,3.75
2015-01-24 07:30:00,29.03,rain,0.54,2.87
2015-01-24 08:30:00,30.14,rain,0.52,3.63
2015-01-24 09:30:00,31.26,rain,0.48,4.41
2015-01-24 10:30:00,30.14,rain,0.51,3.8
2015-01-24 11:30:00,30.14,rain,0.49,4.55
2015-01-24 12:30:00,28.41,rain,0.57,4.06
2015-01-24 13:30:00,26.74,rain,0.65,3.76
2015-01-24 14:30:00,26.11,rain,0.67,2.95
2015-01-24 15:30:00,26.11,rain,0.67,2.66
2015-01-24 16:30:00,25,rain,0.75,2.47
2015-01-24 17:30:00,25,rain,0.76,2.35
2015-01-24 18:30:00,24.37,rain,0.78,2.92
2015-01-24 19:30:00,23.89,rain,0.9,2.68
2015-01-24 20:30:00,23.26,rain,0.81,2.59
2015-01-24 21:30:00,22.53,rain,0.9,2.67
2015-01-24 22:30:00,22.53,rain,0.9,3.15
2015-01-24 23:30:00,22.53,rain,0.93,3.24
2015-01-25 00:30:00,22.22,rain,0.88,2.34
2015-01-25 01:30:00,22.22,rain,0.88,2.39
2015-01-25 02:30:00,22.78,rain,0.84,2.84
2015-01-25 03:30:00,23.41,rain,0.78,3.92
2015-01-25 04:30:00,26.11,rain,0.67,4.24
2015-01-25 05:30:00,27.53,rain,0.6,3.71
2015-01-25 06:30:00,28.89,rain,0.52,5.18
2015-01-25 07:30:00,30,rain,0.49,4.03
2015-01-25 08:30:00,31.11,rain,0.45,4.14
2015-01-25 09:30:00,31.11,rain,0.42,4.82
2015-01-25 10:30:00,31.59,rain,0.4,4.92
2015-01-25 11:30:00,30.63,rain,0.43,5.13
2015-01-25 12:30:00,28.89,rain,0.46,5.07
2015-01-25 13:30:00,27.78,rain,0.55,3.68
2015-01-25 14:30:00,26.11,rain,0.62,3.64
2015-01-25 15:30:00,24.86,rain,0.61,3.44
2015-01-25 16:30:00,24.86,rain,0.58,4.23
2015-01-25 17:30:00,24.37,rain,0.61,3.4
2015-01-25 18:30:00,22.95,rain,0.73,2.15
2015-01-25 19:30:00,22.47,rain,0.74,1.94
2015-01-25 20:30:00,22.22,rain,0.79,1.67
2015-01-25 21:30:00,21.11,rain,0.84,1.42
2015-01-25 22:30:00,21.11,rain,0.84,1.57
2015-01-25 23:30:00,21.11,rain,0.79,2.68
2015-01-26 00:30:00,20.14,rain,0.88,2.24
2015-01-26 01:30:00,20.14,rain,0.88,1.34
2015-01-26 02:30:00,22.05,rain,0.79,0.81
2015-01-26 03:30:00,23.41,rain,0.73,2.64
2015-01-26 04:30:00,25.14,rain,0.65,4.02
2015-01-26 05:30:00,26.59,rain,0.59,5.07
2015-01-26 06:30:00,29.03,rain,0.49,5.84
2015-01-26 07:30:00,30.14,rain,0.45,3.55
2015-01-26 08:30:00,30.77,rain,0.42,5.56
2015-01-26 09:30:00,30.14,rain,0.43,4.08
2015-01-26 10:30:00,31.11,rain,0.52,4.92
2015-01-26 11:30:00,30,rain,0.42,5.15
2015-01-26 12:30:00,28.41,rain,0.48,4.45
2015-01-26 13:30:00,27.47,rain,0.51,3.24
2015-01-26 14:30:00,26.84,rain,0.54,2.6
2015-01-26 15:30:00,25.48,rain,0.59,3.43
2015-01-26 16:30:00,25,rain,0.61,4.18
2015-01-26 17:30:00,23.89,rain,0.79,2.68
2015-01-26 18:30:00,23.26,rain,0.76,3.34
2015-01-26 19:30:00,23.26,rain,0.76,2.24
2015-01-26 20:30:00,23.26,rain,0.74,1.82
2015-01-26 21:30:00,22.22,rain,0.79,1.13
2015-01-26 22:30:00,22.22,rain,0.79,2
2015-01-26 23:30:00,21.59,rain,0.82,0.59
2015-01-27 00:30:00,20.63,rain,0.83,0.89
2015-01-27 01:30:00,20.63,rain,0.87,0.89
2015-01-27 02:30:00,21.11,rain,0.84,1.72
2015-01-27 03:30:00,22.78,rain,0.75,1.85
2015-01-27 04:30:00,25,rain,0.62,3.46
2015-01-27 05:30:00,27.22,rain,0.6,3.13
2015-01-27 06:30:00,27.22,rain,0.57,4.27
2015-01-27 07:30:00,28.41,rain,0.52,4.51
2015-01-27 08:30:00,28.89,rain,0.51,4.72
2015-01-27 09:30:00,30,rain,0.46,4.92
2015-01-27 10:30:00,29.86,rain,0.46,4.27
2015-01-27 11:30:00,28.74,rain,0.49,4.21
2015-01-27 12:30:00,27.95,rain,0.53,4.08
2015-01-27 13:30:00,26.59,rain,0.62,2.86
2015-01-27 14:30:00,26.11,rain,0.65,3.21
2015-01-27 15:30:00,25.48,rain,0.68,2.29
2015-01-27 16:30:00,25,rain,0.72,3.22
2015-01-27 17:30:00,23.89,rain,0.77,2.24
2015-01-27 18:30:00,23.89,rain,0.77,2.74
2015-01-27 19:30:00,23.41,rain,0.82,2.29
2015-01-27 20:30:00,23.41,rain,0.82,2.2
2015-01-27 21:30:00,22.53,rain,0.86,2.09
2015-01-27 22:30:00,22.53,rain,0.86,2.74
2015-01-27 23:30:00,22.22,rain,0.88,1.85
2015-01-28 00:30:00,22.53,rain,0.83,2.07
2015-01-28 01:30:00,22.05,rain,0.85,2.34
2015-01-28 02:30:00,23.89,rain,0.84,3.13
2015-01-28 03:30:00,24.03,rain,0.76,3.58
2015-01-28 04:30:00,26.26,rain,0.65,4.26
2015-01-28 05:30:00,27.05,rain,0.62,4.14
2015-01-28 06:30:00,27.05,rain,0.62,4.2
2015-01-28 07:30:00,27.53,rain,0.59,3.81
2015-01-28 08:30:00,28.16,rain,0.57,4.21
2015-01-28 09:30:00,29.52,rain,0.52,4.21
2015-01-28 10:30:00,29.66,rain,0.52,3.88
2015-01-28 11:30:00,29.66,rain,0.52,3.63
2015-01-28 12:30:00,28.16,rain,0.58,3.62
2015-01-28 13:30:00,26.74,rain,0.62,3.43
2015-01-28 14:30:00,26.11,rain,0.68,3.25
2015-01-28 15:30:00,25.63,rain,0.65,2.83
2015-01-28 16:30:00,25,rain,0.74,4.02
2015-01-28 17:30:00,23.89,rain,0.79,2.24
2015-01-28 18:30:00,23.16,rain,0.79,2.68
2015-01-28 19:30:00,22.78,rain,0.84,2.24
2015-01-28 20:30:00,22.78,rain,0.84,2.24
2015-01-28 21:30:00,22.53,rain,0.83,2.2
2015-01-28 22:30:00,22.22,rain,0.87,1.34
2015-01-28 23:30:00,22.22,rain,0.87,2.24
2015-01-29 00:30:00,21.98,rain,0.86,2
2015-01-29 01:30:00,22.22,rain,0.87,2.68
2015-01-29 02:30:00,23.16,rain,0.8,2.89
2015-01-29 03:30:00,24.42,rain,0.78,3.52
2015-01-29 04:30:00,27.22,rain,0.65,4.02
2015-01-29 05:30:00,26.57,rain,0.66,3.49
2015-01-29 06:30:00,27.68,rain,0.62,3.95
2015-01-29 07:30:00,28.79,rain,0.57,2.74
2015-01-29 08:30:00,29.03,rain,0.57,2.62
2015-01-29 09:30:00,30.31,rain,0.49,2.04
2015-01-29 10:30:00,30.63,rain,0.49,2.99
2015-01-29 11:30:00,30.14,rain,0.51,3.46
2015-01-29 12:30:00,29.52,rain,0.52,2.98
2015-01-29 13:30:00,28.41,rain,0.5,2.64
2015-01-29 14:30:00,27.05,rain,0.56,2.83
2015-01-29 15:30:00,25.63,rain,0.72,4.47
2015-01-29 16:30:00,25.14,rain,0.74,2.68
2015-01-29 17:30:00,24.52,rain,0.74,3.06
2015-01-29 18:30:00,24.03,rain,0.78,2.39
2015-01-29 19:30:00,23.89,rain,0.84,4.02
2015-01-29 20:30:00,23.41,rain,0.84,2.92
2015-01-29 21:30:00,22.78,rain,0.87,2.41
2015-01-29 22:30:00,23.4,rain,0.83,2.53
2015-01-29 23:30:00,23.89,rain,0.79,2.68
2015-01-30 00:30:00,22.22,rain,0.88,2.52
2015-01-30 01:30:00,22.53,rain,0.86,2.09
2015-01-30 02:30:00,23.41,rain,0.82,1.67
2015-01-30 03:30:00,24.03,rain,0.82,2.74
2015-01-30 04:30:00,25.77,rain,0.69,4.27
2015-01-30 05:30:00,26.26,rain,0.69,5.27
2015-01-30 06:30:00,27.05,rain,0.64,4.65
2015-01-30 07:30:00,28.16,rain,0.62,5.5
2015-01-30 08:30:00,29.03,rain,0.57,3.5
2015-01-30 09:30:00,29.52,rain,0.53,3.89
2015-01-30 10:30:00,28.41,rain,0.57,3.7
2015-01-30 11:30:00,29.03,rain,0.54,4.08
2015-01-30 12:30:00,27.78,rain,0.59,3.76
2015-01-30 13:30:00,27.22,rain,0.61,2.73
2015-01-30 14:30:00,26.11,rain,0.65,2.53
2015-01-30 15:30:00,25.63,rain,0.72,4.02
2015-01-30 16:30:00,24.52,rain,0.77,2.51
2015-01-30 17:30:00,23.89,rain,0.8,2.62
2015-01-30 18:30:00,23.89,rain,0.77,2.62
2015-01-30 19:30:00,23.26,rain,0.81,2.39
2015-01-30 20:30:00,22.78,rain,0.79,2.89
2015-01-30 21:30:00,22.78,rain,0.82,2.6
2015-01-30 22:30:00,22.47,rain,0.84,2.07
2015-01-30 23:30:00,22.22,rain,0.84,2.29
2015-01-31 00:30:00,22.22,rain,0.84,2.04
2015-01-31 01:30:00,22.22,rain,0.84,1.7
2015-01-31 02:30:00,22.22,rain,0.84,2.84
2015-01-31 03:30:00,23.89,rain,0.77,4
2015-01-31 04:30:00,25.63,rain,0.66,4.47
2015-01-31 05:30:00,27.22,rain,0.6,4.39
2015-01-31 06:30:00,28.89,rain,0.48,5.36
2015-01-31 07:30:00,29.52,rain,0.46,5.61
